Sample; LockDetected; TextDetected; TextScore; RW Permission; EncryptionDetected; Comment; TimedOut; Classified files
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/db00d88cd34c541242ce65d61b1c481fc6ab76d9849f09f59850c141b1a30c3e.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 1,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/eea35648ab92061bf8499c3b884337272f678feca57f12620a49f93741f6b14d.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 1,000000, Copyright: 1,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/3638c2dd64d13fd071fbaffe16fb2886acdac6e748a84219f01d254e37543ab0.apk; true; false; 0,000000; false; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/359c5f40533707ce9f329dccdd200f81199e26946437908570383caeb691219f.apk; true; true; 1,000000; false; false; "Threat: 1,000000, Porn: 1,000000, Law: 1,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/a41be95e86bd33ea0e2eecbce701dc65e55f1aad54c53bd44be3d62836941181.apk; false; true; 1,000000; false; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/4f59a7344be0836b91ab18548f74ffb4610c123271e8f6e9b99524876339a65b.apk; false; true; 1,000000; false; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/8320163ee9dc987d15cb5bfb481e64d4a45cd247ad7b920c2f7ef63bd36386a5.apk; false; true; 1,000000; false; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/863a3bda93c5b7473c91e201fb40c97bc3c876bc2f50f7e6bc9b05c3af9ecf15.apk; false; true; 1,000000; false; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/09c9833c6fed3795fbf39d11a91237f9e3ebf38e62dbeba8e69243197886ba4b.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 1,000000, Copyright: 1,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/f0f6f145ec68a4fba0ff557db4238fdf9eddd081a2a8cc69ef8c2ebeb5a51eb3.apk; false; true; 1,000000; false; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/ecb683b4d1d5c420ff7ca3a4ecfe5e6a85201dbbef204a531c89997eaea26cfb.apk; false; true; 1,000000; false; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R1/a0b66f5a98c805ea2876c9449da7676502e275c912568874aea84bd88e8f70a5.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 1,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
