Sample; LockDetected; TextDetected; TextScore; RW Permission; EncryptionDetected; Comment; TimedOut; Classified files
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/e17cc5d6229d2c2d8dd6c4029212cc38d9b256b7f1f0ee6d88cebdec2d9cdd39.apk; true; false; 0,000000; true; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/0e0b93016cf89fae06c131b5102fc5ca5a2093ea275f9d893609b73d94ed32de.apk; true; false; 0,000000; false; false; "Threat: 0,192450, Porn: 0,085749, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/e90e1e3f88b1f21d7a7860ccb0c81a7c02f48148dc94a05b79bb79d29d284fa8.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/62be188355dbe91ec9e5eb72ffc0e25b7f93fbf99d48d0fe2cedd9ab2caf05cb.apk; true; true; 1,000000; false; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; true; {copyright=[], law=[], moneypak=[], threat=[], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/b563345140817b1b1ed929d94e92f3c1614c24acd0f74325486b93ae295d517a.apk; true; false; 0,000000; false; false; "Threat: 0,192450, Porn: 0,085749, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/97406852406c580114d9d06b4ae6f2cfd1a96e0a8b8bc037d37054e69ac6b877.apk; true; false; 0,000000; true; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/62d64b54373eb209fe9a5224201a4f724448a6691b00f91a75f8e458916edf14.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/4ae25dd67cbd86bb83326e144ee3c66f676c79366734e6f94caa0ed5421a4b2a.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/dae350612b97a6cb0e2565a8b58d7b4a9914b7556914b8817c6eb4bfee19ee22.apk; true; false; 0,000000; false; false; "Threat: 0,192450, Porn: 0,085749, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/d5e13c375961c6977ab3ca3b728a2f3332fe95f7999e0bf5af2b023607bfa1ad.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/be34a53990b77e8df3327f7ac7ff56c1382a30e8810bf5b450a53ef55ccbfe96.apk; true; true; 1,000000; false; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; true; {copyright=[], law=[], moneypak=[], threat=[], porn=[res/values/strings.xml]}
