Sample; LockDetected; TextDetected; TextScore; EncryptionDetected; Comment; TimedOut; Classified files
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/a35d543b8dfd825f3fd704feb2edf756a4770d50a1a4aa817466ff44b3ec41b3.apk; false; true; 1,000000; false; "Threat: 0,353553, Porn: 0,745356, Law: 1,000000, Copyright: 1,000000, Moneypak: 0,750000"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/0e197675450cdcc2edc578c6d37f1ecd2f8ca60fdd406d960220252e4843620e.apk; false; true; 1,000000; false; "Threat: 1,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,774597"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/b6632b2692971e3114ef9cdc79674dc62b72cc1e10cfc9dbbfb7d5b7818ed7fc.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/837ea0d2e6ea77adb96f534df7f0b623c0f0d3786986626db52b3337fea0f28e.apk; false; true; 1,000000; false; "Threat: 0,353553, Porn: 0,745356, Law: 1,000000, Copyright: 1,000000, Moneypak: 0,750000"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/0f97972eb4bf47a3cec8a9677e2405aa5f6f2a9ea5baccd9a14f1468c31453c6.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/f98217c7c2728fdc235906ee888afacf39f274f8dd5ff422787d8584eb3122a1.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/42f9ecf137f17035f5e88eefeeccff65bf1d60c8583114810dca346038019c41.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/73c494e5d689270ff41ad6a5115df835f46a1ed8766943e92e842023d1845069.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/bc48bc2288d4f8df5bce96c484436e971b6e1281a09a0369e0fbe1e880f13d50.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/fce40f967641d0b2b99be87a6712e4c374281c17932d75e1b7d24137ce6faba5.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/f278fa22008c694bb2a80529341349e8080117000f5a28206656bd91dc9ee02e.apk; true; false; 0,000000; false; "Threat: 0,333333, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,365148"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/b374bbcc8f9e7b80686bf0ecf7d7f47225d085a39dc8214dbb2d871a7e5a123a.apk; true; false; 0,000000; false; "Threat: 0,333333, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,365148"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/13153f393c1a376a9800ba633b829b29bdc52002daa8ccdb5a6a966817f35e20.apk; true; false; 0,000000; false; "Threat: 0,333333, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,365148"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/661dcaf93dc93ed7dfa1986e0dd54810917621885ee98e0b84bcf0fe07f01b0b.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/759b89b05902663c19299274982ca87f32bc8c30330e93cd30b89d56369e7a54.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,691714, Copyright: 0,183309, Moneypak: 0,750000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/cf05204e4c7d4960f4d576c8912fde1aff53961bcb5243833761bff1462daa97.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/c26a6de570dceb05d7b79b911c7e4de62cf56949be46b2da6469b079884fec8b.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/7df3e74f37286b9d69cedc83d7a8d1f94b551a8cec48a5851937629d997ccb4d.apk; true; false; 0,000000; false; "Threat: 0,192450, Porn: 0,085749, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/0d4c0f30a3b43ebe48989e27abbc74d0bcabff3d372288a10a8174ab020f3577.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,691714, Copyright: 0,183309, Moneypak: 0,750000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/6ccebd9afb883554d71cea6954189e2336f160947503c100666391d3418213b7.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/5e5192f7c802de1f809e362f1869931010d72411b78c0fc0712ab5001c881403.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/bb87ee2fb6bed9beabb26f9557b1acaae5983b479820f3a54f5129754b803205.apk; false; true; 1,000000; true; "Threat: 1,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,774597"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/2c3d15d96e8409dce775e9a382420d655e6743b1112df0d52d508545dfbd51a7.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/aba8843da3101df7685174d9999c0463a213929aa42b1727b33b067460487fc3.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/f61531bd2b9deb9a7cabd3b132e3f3d2999c769ff664c4703cbef0b74c29e2b8.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/5a26d2bcd2ad6f9ba5451461cf9b7f14f5fc39c33fcf7978318b4f81708340c9.apk; false; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/30b9d84147fb16bd2f28b9357ea854a3466e521e9605eb30696ba242d6c094d4.apk; true; false; 0,000000; false; "Threat: 0,192450, Porn: 0,085749, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/4257215929d1505a85fe42e45a7b75360439217c0bde2ad4e7a89908990f7f6b.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/8a5cb69263ac372294bcff027e45c586269044d753b92a0ef766fd9f1116b5e8.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,166667, Copyright: 0,000000, Moneypak: 0,158114"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/125f6977503484365c00c0ffbf517d7235e1fa0be27e6ee1fe26f9aefa8911f7.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 1,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/ba17955deb8a818e5d9dd78841268f43b774a10b2b310378971143e8666c50ad.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/1659babb35a74620bb30ad5d0d0d1fcd08a18e68d170fabb3121d4f177251314.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/702dc2249c9bfd8afbb129eeb0e704f1a07ae4e1d3eb310f80db5e6c906399b4.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,691714, Copyright: 0,183309, Moneypak: 0,750000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/252f2bcdc0ae55fd2f4dd301aeec00ac4fea47396e5541a35a8f4633a9f8b6bd.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/30be0bbf397e0e3f54b5ca3b1f3774ebf6f5f41d2e1ac6d1854c6f8b3a3972ee.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/358b42621cbbaf088012ad692fe888ec47e81f1e3426cd78c1a63190d7f270e9.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,166667, Copyright: 0,000000, Moneypak: 0,158114"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/d4ddb6a5ef9e04c554ba1017780d897823543189f646da53cab7e066f7dfb049.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,166667, Copyright: 0,000000, Moneypak: 0,158114"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/58aa0460bd7543b23cd3e24f481331a0d8b72142d3e156fe24f95a2ed9da5ec4.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/79836e2940929d0c26d1b2a6aed4b2ab46e3eb4c6149e866fff969b0ef6dca31.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/0ab0e62a6e4d3773d481c81b559b15ec9973bbdc58b85c1aa6bee6a52f3febd0.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/d4d67ac0a1e55fb56eaa16f6fefd04b30b75e29bcbec4b34d1515dc02cf305fe.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,408248, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/f002618c01fe652f7f00eabd0e890e4992ccce818dfb2863e82c43f793685635.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/6c9a640c5288aeb00f0bbd9ada323dc13cd393b45d26f423b9f6bf48d3a628e7.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/d884e325cc8ae751c20245137c25fdc1664d1f0cb715b9435ee62d76f3845cda.apk; true; false; 0,000000; false; "Threat: 0,074536, Porn: 0,100504, Law: 0,114708, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/8316fda902ed8f605766ccdf5ffdc4833c144731d5f1922fa1f8e2efb3aba165.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/3bf5f529e2547e2056c9f666a59bb4050e7d832f6e9995f7c2522f6d0aa5cea6.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/05caf890eee180617e1c10fef8a5f89d3838869815d07df49b19d8da7fcbb7aa.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/a27d3c60291600243ff80a417a9f28b691b40dc0a3f60f7f29ca2d84e9c837f5.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/9a93454253a05e149ab67e6d5bea8f4502048dfcc381413c4c1273ce1fed4f3c.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/ddf220c0be0792732d7f3d2a463651e4ae4c1774e22a2abb572ef202d510df19.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/d37cb7658f820c1faf7aa8e623dda01f1edbeec7b4df88cce2eac49bd899700c.apk; true; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/321858d77c924ca6db5c71752e132f1de4093276fe3695a87d18e9a73f945db0.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/d560999d11a1d0e2917bb9c397d1bbe3af86ad7a6103d7c830b110df3a361730.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/08b25c57e4fd02a027b0357c247677bfc6d256ebe12866bb0f6ca54afaf9fcd0.apk; false; true; 1,000000; false; "Threat: 1,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,774597"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/7e39b4cc6a2587cbc656ffb26767aa9b7d51bed2a084549e6e6cbf8c11aec068.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/3596b27784e21378a64bdcfbe291b89044dbe89b8f761462b31ae3f9d07230b2.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/c026c56ce422aa2f0063cffea1c730fbdcd4d255e04f6cb6e2d937e1d7adb603.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/cadfe25077b297c59a955df98bc87e727c197a7a398db67b4a2f71350d609597.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,691714, Copyright: 0,183309, Moneypak: 0,750000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/0506af60997ae11482d6b26c58c91b20736c7796c0a12eae0068358dec5d6e45.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/dc0f620be5e70dbdf323e5a0a6ea19738735d0fdbec8492573f8b5bc98d61984.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/9b3624f876edef417ecde4d114bc25c66610b417f268b2feca0c81c20edc299f.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/645ab533647dc4274ccfedf8382aaedc41ad775332695efa3d7eae2fc93b2ab5.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/7b5b841b5ce722f50cd9f74a861b365a773df80580991e51e85e8740944545c4.apk; true; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/88a4e6dbe9d08803194c708c5bfab5b84779f580d01c2603b2b5019d7c218c9b.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/565979557e221f0bba1cae1208046ff5ace19b356b97c9d4af1ed12fe05a21cd.apk; true; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/92c7a01800b9eaf29c3f3808dc1b1285a2a452c2ce87888daa9cba6dedfbbb61.apk; false; true; 1,000000; true; "Threat: 1,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,774597"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/b1e164ff6b139be4a31ec6608c4faa7406c23761bfaf74097404cb279f895940.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/2b5769b924e02e853191ec7a99d66ba8816615ae8e76142b4596e69c923e5547.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/d71adc2665490cc64ebdeb99282701b49dcf8314022bf449edc09e7df5860bec.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/b791bd5deeb614f81b82cb3fd9fb62f2a036cbff74ec8772c278743bbcbe7259.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/ace59667c6ee8f0d4447641949fad6eaa57ba9d286a14dd54e45d9dff4838095.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/efea63ae68b037da3ca40bcbc75780ad32376338171e077060359cbe09cc160c.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/5fcca8d25b5b2cbc32fd8df8b4205f8b948d5415736544bfa1681442cf49e7d4.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/90f2af439982642272cd853ba9eb789253576f32ad96e3eb81380c4bc258f908.apk; true; false; 0,000000; false; "Threat: 0,192450, Porn: 0,085749, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/fb9d16e0235f3f53ed5fe3d18d31af66e94e100b0d49c326d2d0a5f9375bd9d5.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/721a6ddd225ac9a1032bd0db825e319682ff37bb52fc8b49b4595047cd6784a2.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/796b3b1428a81ebfacd32deddd69887c0919aff5e3ba93f167df0fe04bea6612.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
